text,rating
"From the moment we stepped to the hotel we felt so welcomed end we had lovely break by the pool we then relaxed in stylish retro Rooms we made plans in the restaurant for dinner and Sara guided us with the most beautiful smile so kind nd helpful she helped us to make our choices we our very pleased with her guidance we had dinner at Terrace Jasmin and the manager Farouk made sure we were very well looked after I highly recommend this charming Hotel because of the location and mainly Sara and her kindness if u stay in Casablanca you must come to The Casablanca hotel, we had a very happy stay!!",5.0
Picture perfect terrace setting - straight out of a beautiful film. The menu is lovely and the staff are so very gracious - SARA and NADIR were perfect and made our visit a 10-star experience. A place can be as beautiful as it can be but when the service reflects the atmosphere it makes the stay all the more lovely. DO NOT miss this gem.,5.0
"I have the pleasure of staying in the hotel casa Blanca. I find the staff so nice and caring especially Tawfek, the bar has a lot of ambience and he made the best drinks! Very nice atmosphere and definetly the place to be! Great music ! ",5.0
"Very nice and chic place, the reception was beyond amazing. Lovely staff professionals, Mister Farouk made us feel home.  The swimming pool view is so wonderful.       Delicious cocktails, for business or with family the right place to be.",5.0
"The lobby is gorgeous and smells divine.  The room decor is  dated - dark maroon and dark blue, which is a shame because they are spacious.  Bathrooms are nice.  The Jasmine Restaurant is very pretty and they have a DJ on the weekends.  We also ate at the other restaurant (forgetting the name) and it was also very good.  A couple of things about this hotel that stood out and would have taken it to another level:  The pool is very nice, but it's almost impossible to get a waiter.  You end up having to go upstairs to the restaurant bar to order and then wait, and wait, and wait for your drinks.  This seems odd, since drinks are a money maker so they're leaving money on the table (and frustrating guests) by not servicing this area.  Also, they put very nice towels on the lounge…",3.0
The staff are friendly and helpful! Saddik in the club and other staff in the club were great!  Very satisfied with the hotel but did not like the surrounding neighborhood  Overall the hotel was worth the money we spent,5.0
"An beautiful hotel and amazing experience. Friendly staff and beautiful hotel, also had a beautiful Cartier shop at the hotel. The decor is beautiful and the location is excellent. Souks only a walk away.",5.0
"Excellent business hotel. Very good lobby where one can have meaningful business discussions!  Recommended for business travelers.  A very well spread breakfast everything from bread eggs and traditional fare is available. I loved the fruits and the juices, and the fruit-based yoghurt was yum!  Comfy room very spacious and good view too!  Never had trouble falling asleep.  Check in was super-fast and staff is pretty good! Pretty convenient to go sightseeing - just hire a taxi and you can cover most of the places without any hassle!",4.0
5* hotel.  Comfortable rooms.  Terrific service. The breakfast bar which is the only choice is ridiculously overpriced $30! The only food during the day is at the bar and it is awful! Overpriced as well. They cater to business groups so when you go to the pool there can be large conference group dining next to you. I would not spend the $ to stay here again ,4.0
"Whenever I have been to Casablanca on a business trip, always have been staying at the Hyatt. It remains by far the best business hotel and the club lounge is just perfect for quite business meetings and the hotel restaurant is good for business lunches. I recommend it highly for all business travelers to Casablanca. ",4.0
